,FileName,Label,ClassName
62,activity_data\test\Archery\v_Archery_g18_c03\img_000062.png,0,Archery
63,activity_data\test\Archery\v_Archery_g18_c03\img_000063.png,0,Archery
64,activity_data\test\Archery\v_Archery_g18_c03\img_000064.png,0,Archery
65,activity_data\test\Archery\v_Archery_g18_c03\img_000065.png,0,Archery
66,activity_data\test\Archery\v_Archery_g18_c03\img_000066.png,0,Archery
67,activity_data\test\Archery\v_Archery_g18_c03\img_000067.png,0,Archery
68,activity_data\test\Archery\v_Archery_g18_c03\img_000068.png,0,Archery
69,activity_data\test\Archery\v_Archery_g18_c03\img_000069.png,0,Archery
70,activity_data\test\Archery\v_Archery_g18_c03\img_000070.png,0,Archery
71,activity_data\test\Archery\v_Archery_g18_c03\img_000071.png,0,Archery
72,activity_data\test\Archery\v_Archery_g18_c03\img_000072.png,0,Archery
73,activity_data\test\Archery\v_Archery_g18_c03\img_000073.png,0,Archery
74,activity_data\test\Archery\v_Archery_g18_c03\img_000074.png,0,Archery
75,activity_data\test\Archery\v_Archery_g18_c03\img_000075.png,0,Archery
76,activity_data\test\Archery\v_Archery_g18_c03\img_000076.png,0,Archery
77,activity_data\test\Archery\v_Archery_g18_c03\img_000077.png,0,Archery
78,activity_data\test\Archery\v_Archery_g18_c03\img_000078.png,0,Archery
79,activity_data\test\Archery\v_Archery_g18_c03\img_000079.png,0,Archery
80,activity_data\test\Archery\v_Archery_g18_c03\img_000080.png,0,Archery
81,activity_data\test\Archery\v_Archery_g18_c03\img_000081.png,0,Archery
82,activity_data\test\Archery\v_Archery_g18_c03\img_000082.png,0,Archery
83,activity_data\test\Archery\v_Archery_g18_c03\img_000083.png,0,Archery
84,activity_data\test\Archery\v_Archery_g18_c03\img_000084.png,0,Archery
85,activity_data\test\Archery\v_Archery_g18_c03\img_000085.png,0,Archery
86,activity_data\test\Archery\v_Archery_g18_c03\img_000086.png,0,Archery
87,activity_data\test\Archery\v_Archery_g18_c03\img_000087.png,0,Archery
88,activity_data\test\Archery\v_Archery_g18_c03\img_000088.png,0,Archery
89,activity_data\test\Archery\v_Archery_g18_c03\img_000089.png,0,Archery
90,activity_data\test\Archery\v_Archery_g18_c03\img_000090.png,0,Archery
91,activity_data\test\Archery\v_Archery_g18_c03\img_000091.png,0,Archery
92,activity_data\test\Archery\v_Archery_g18_c03\img_000092.png,0,Archery
93,activity_data\test\Archery\v_Archery_g18_c03\img_000093.png,0,Archery
94,activity_data\test\Archery\v_Archery_g18_c03\img_000094.png,0,Archery
95,activity_data\test\Archery\v_Archery_g18_c03\img_000095.png,0,Archery
96,activity_data\test\Archery\v_Archery_g18_c03\img_000096.png,0,Archery
97,activity_data\test\Archery\v_Archery_g18_c03\img_000097.png,0,Archery
98,activity_data\test\Archery\v_Archery_g18_c03\img_000098.png,0,Archery
99,activity_data\test\Archery\v_Archery_g18_c03\img_000099.png,0,Archery
100,activity_data\test\Archery\v_Archery_g18_c03\img_000100.png,0,Archery
101,activity_data\test\Archery\v_Archery_g18_c03\img_000101.png,0,Archery
102,activity_data\test\Archery\v_Archery_g18_c03\img_000102.png,0,Archery
103,activity_data\test\Archery\v_Archery_g18_c03\img_000103.png,0,Archery
104,activity_data\test\Archery\v_Archery_g18_c03\img_000104.png,0,Archery
105,activity_data\test\Archery\v_Archery_g18_c03\img_000105.png,0,Archery
106,activity_data\test\Archery\v_Archery_g18_c03\img_000106.png,0,Archery
107,activity_data\test\Archery\v_Archery_g18_c03\img_000107.png,0,Archery
108,activity_data\test\Archery\v_Archery_g18_c03\img_000108.png,0,Archery
109,activity_data\test\Archery\v_Archery_g18_c03\img_000109.png,0,Archery
110,activity_data\test\Archery\v_Archery_g18_c03\img_000110.png,0,Archery
111,activity_data\test\Archery\v_Archery_g18_c03\img_000111.png,0,Archery
112,activity_data\test\Archery\v_Archery_g18_c03\img_000112.png,0,Archery
113,activity_data\test\Archery\v_Archery_g18_c03\img_000113.png,0,Archery
114,activity_data\test\Archery\v_Archery_g18_c03\img_000114.png,0,Archery
115,activity_data\test\Archery\v_Archery_g18_c03\img_000115.png,0,Archery
116,activity_data\test\Archery\v_Archery_g18_c03\img_000116.png,0,Archery
117,activity_data\test\Archery\v_Archery_g18_c03\img_000117.png,0,Archery
118,activity_data\test\Archery\v_Archery_g18_c03\img_000118.png,0,Archery
119,activity_data\test\Archery\v_Archery_g18_c03\img_000119.png,0,Archery
120,activity_data\test\Archery\v_Archery_g18_c03\img_000120.png,0,Archery
121,activity_data\test\Archery\v_Archery_g18_c03\img_000121.png,0,Archery
122,activity_data\test\Archery\v_Archery_g18_c03\img_000122.png,0,Archery
123,activity_data\test\Archery\v_Archery_g18_c03\img_000123.png,0,Archery
124,activity_data\test\Archery\v_Archery_g18_c03\img_000124.png,0,Archery
125,activity_data\test\Archery\v_Archery_g18_c03\img_000125.png,0,Archery
126,activity_data\test\Archery\v_Archery_g18_c03\img_000126.png,0,Archery
127,activity_data\test\Archery\v_Archery_g18_c03\img_000127.png,0,Archery
128,activity_data\test\Archery\v_Archery_g18_c03\img_000128.png,0,Archery
129,activity_data\test\Archery\v_Archery_g18_c03\img_000129.png,0,Archery
130,activity_data\test\Archery\v_Archery_g18_c03\img_000130.png,0,Archery
131,activity_data\test\Archery\v_Archery_g18_c03\img_000131.png,0,Archery
132,activity_data\test\Archery\v_Archery_g18_c03\img_000132.png,0,Archery
133,activity_data\test\Archery\v_Archery_g18_c03\img_000133.png,0,Archery
134,activity_data\test\Archery\v_Archery_g18_c03\img_000134.png,0,Archery
135,activity_data\test\Archery\v_Archery_g18_c03\img_000135.png,0,Archery
136,activity_data\test\Archery\v_Archery_g18_c03\img_000136.png,0,Archery
137,activity_data\test\Archery\v_Archery_g18_c03\img_000137.png,0,Archery
138,activity_data\test\Archery\v_Archery_g18_c03\img_000138.png,0,Archery
139,activity_data\test\Archery\v_Archery_g18_c03\img_000139.png,0,Archery
140,activity_data\test\Archery\v_Archery_g18_c03\img_000140.png,0,Archery
141,activity_data\test\Archery\v_Archery_g18_c03\img_000141.png,0,Archery
142,activity_data\test\Archery\v_Archery_g18_c03\img_000142.png,0,Archery
143,activity_data\test\Archery\v_Archery_g18_c03\img_000143.png,0,Archery
144,activity_data\test\Archery\v_Archery_g18_c03\img_000144.png,0,Archery
145,activity_data\test\Archery\v_Archery_g18_c03\img_000145.png,0,Archery
146,activity_data\test\Archery\v_Archery_g18_c03\img_000146.png,0,Archery
147,activity_data\test\Archery\v_Archery_g18_c03\img_000147.png,0,Archery
148,activity_data\test\Archery\v_Archery_g18_c03\img_000148.png,0,Archery
149,activity_data\test\Archery\v_Archery_g18_c03\img_000149.png,0,Archery
150,activity_data\test\Archery\v_Archery_g18_c03\img_000150.png,0,Archery
151,activity_data\test\Archery\v_Archery_g18_c03\img_000151.png,0,Archery
152,activity_data\test\Archery\v_Archery_g18_c03\img_000152.png,0,Archery
153,activity_data\test\Archery\v_Archery_g18_c03\img_000153.png,0,Archery
154,activity_data\test\Archery\v_Archery_g18_c03\img_000154.png,0,Archery
155,activity_data\test\Archery\v_Archery_g18_c03\img_000155.png,0,Archery
156,activity_data\test\Archery\v_Archery_g18_c03\img_000156.png,0,Archery
157,activity_data\test\Archery\v_Archery_g18_c03\img_000157.png,0,Archery
158,activity_data\test\Archery\v_Archery_g18_c03\img_000158.png,0,Archery
159,activity_data\test\Archery\v_Archery_g18_c03\img_000159.png,0,Archery
160,activity_data\test\Archery\v_Archery_g18_c03\img_000160.png,0,Archery
161,activity_data\test\Archery\v_Archery_g18_c03\img_000161.png,0,Archery
162,activity_data\test\Archery\v_Archery_g18_c03\img_000162.png,0,Archery
163,activity_data\test\Archery\v_Archery_g18_c03\img_000163.png,0,Archery
164,activity_data\test\Archery\v_Archery_g18_c03\img_000164.png,0,Archery
165,activity_data\test\Archery\v_Archery_g18_c03\img_000165.png,0,Archery
166,activity_data\test\Archery\v_Archery_g18_c03\img_000166.png,0,Archery
167,activity_data\test\Archery\v_Archery_g18_c03\img_000167.png,0,Archery
168,activity_data\test\Archery\v_Archery_g18_c03\img_000168.png,0,Archery
169,activity_data\test\Archery\v_Archery_g18_c03\img_000169.png,0,Archery
170,activity_data\test\Archery\v_Archery_g18_c03\img_000170.png,0,Archery
171,activity_data\test\Archery\v_Archery_g18_c03\img_000171.png,0,Archery
172,activity_data\test\Archery\v_Archery_g18_c03\img_000172.png,0,Archery
173,activity_data\test\Archery\v_Archery_g18_c03\img_000173.png,0,Archery
174,activity_data\test\Archery\v_Archery_g18_c03\img_000174.png,0,Archery
175,activity_data\test\Archery\v_Archery_g18_c03\img_000175.png,0,Archery
176,activity_data\test\Archery\v_Archery_g18_c03\img_000176.png,0,Archery
177,activity_data\test\Archery\v_Archery_g18_c03\img_000177.png,0,Archery
178,activity_data\test\Archery\v_Archery_g18_c03\img_000178.png,0,Archery
179,activity_data\test\Archery\v_Archery_g18_c03\img_000179.png,0,Archery
180,activity_data\test\Archery\v_Archery_g18_c03\img_000180.png,0,Archery
181,activity_data\test\Archery\v_Archery_g18_c03\img_000181.png,0,Archery
182,activity_data\test\Archery\v_Archery_g18_c03\img_000182.png,0,Archery
183,activity_data\test\Archery\v_Archery_g18_c03\img_000183.png,0,Archery
184,activity_data\test\Archery\v_Archery_g18_c03\img_000184.png,0,Archery
185,activity_data\test\Archery\v_Archery_g18_c03\img_000185.png,0,Archery
186,activity_data\test\Archery\v_Archery_g18_c03\img_000186.png,0,Archery
187,activity_data\test\Archery\v_Archery_g18_c03\img_000187.png,0,Archery
188,activity_data\test\Archery\v_Archery_g18_c03\img_000188.png,0,Archery
189,activity_data\test\Archery\v_Archery_g18_c03\img_000189.png,0,Archery
190,activity_data\test\Archery\v_Archery_g18_c03\img_000190.png,0,Archery
191,activity_data\test\Archery\v_Archery_g18_c03\img_000191.png,0,Archery
192,activity_data\test\Archery\v_Archery_g18_c03\img_000192.png,0,Archery
193,activity_data\test\Archery\v_Archery_g18_c03\img_000193.png,0,Archery
194,activity_data\test\Archery\v_Archery_g18_c03\img_000194.png,0,Archery
195,activity_data\test\Archery\v_Archery_g18_c03\img_000195.png,0,Archery
196,activity_data\test\Archery\v_Archery_g18_c03\img_000196.png,0,Archery
197,activity_data\test\Archery\v_Archery_g18_c03\img_000197.png,0,Archery
198,activity_data\test\Archery\v_Archery_g18_c03\img_000198.png,0,Archery
199,activity_data\test\Archery\v_Archery_g18_c04\img_000000.png,0,Archery
200,activity_data\test\Archery\v_Archery_g18_c04\img_000001.png,0,Archery
201,activity_data\test\Archery\v_Archery_g18_c04\img_000002.png,0,Archery
202,activity_data\test\Archery\v_Archery_g18_c04\img_000003.png,0,Archery
203,activity_data\test\Archery\v_Archery_g18_c04\img_000004.png,0,Archery
204,activity_data\test\Archery\v_Archery_g18_c04\img_000005.png,0,Archery
205,activity_data\test\Archery\v_Archery_g18_c04\img_000006.png,0,Archery
206,activity_data\test\Archery\v_Archery_g18_c04\img_000007.png,0,Archery
207,activity_data\test\Archery\v_Archery_g18_c04\img_000008.png,0,Archery
208,activity_data\test\Archery\v_Archery_g18_c04\img_000009.png,0,Archery
209,activity_data\test\Archery\v_Archery_g18_c04\img_000010.png,0,Archery
210,activity_data\test\Archery\v_Archery_g18_c04\img_000011.png,0,Archery
211,activity_data\test\Archery\v_Archery_g18_c04\img_000012.png,0,Archery
212,activity_data\test\Archery\v_Archery_g18_c04\img_000013.png,0,Archery
213,activity_data\test\Archery\v_Archery_g18_c04\img_000014.png,0,Archery
214,activity_data\test\Archery\v_Archery_g18_c04\img_000015.png,0,Archery
215,activity_data\test\Archery\v_Archery_g18_c04\img_000016.png,0,Archery
216,activity_data\test\Archery\v_Archery_g18_c04\img_000017.png,0,Archery
217,activity_data\test\Archery\v_Archery_g18_c04\img_000018.png,0,Archery
218,activity_data\test\Archery\v_Archery_g18_c04\img_000019.png,0,Archery
219,activity_data\test\Archery\v_Archery_g18_c04\img_000020.png,0,Archery
220,activity_data\test\Archery\v_Archery_g18_c04\img_000021.png,0,Archery
221,activity_data\test\Archery\v_Archery_g18_c04\img_000022.png,0,Archery
222,activity_data\test\Archery\v_Archery_g18_c04\img_000023.png,0,Archery
223,activity_data\test\Archery\v_Archery_g18_c04\img_000024.png,0,Archery
224,activity_data\test\Archery\v_Archery_g18_c04\img_000025.png,0,Archery
225,activity_data\test\Archery\v_Archery_g18_c04\img_000026.png,0,Archery
226,activity_data\test\Archery\v_Archery_g18_c04\img_000027.png,0,Archery
227,activity_data\test\Archery\v_Archery_g18_c04\img_000028.png,0,Archery
228,activity_data\test\Archery\v_Archery_g18_c04\img_000029.png,0,Archery
229,activity_data\test\Archery\v_Archery_g18_c04\img_000030.png,0,Archery
230,activity_data\test\Archery\v_Archery_g18_c04\img_000031.png,0,Archery
231,activity_data\test\Archery\v_Archery_g18_c04\img_000032.png,0,Archery
232,activity_data\test\Archery\v_Archery_g18_c04\img_000033.png,0,Archery
233,activity_data\test\Archery\v_Archery_g18_c04\img_000034.png,0,Archery
234,activity_data\test\Archery\v_Archery_g18_c04\img_000035.png,0,Archery
235,activity_data\test\Archery\v_Archery_g18_c04\img_000036.png,0,Archery
236,activity_data\test\Archery\v_Archery_g18_c04\img_000037.png,0,Archery
237,activity_data\test\Archery\v_Archery_g18_c04\img_000038.png,0,Archery
238,activity_data\test\Archery\v_Archery_g18_c04\img_000039.png,0,Archery
239,activity_data\test\Archery\v_Archery_g18_c04\img_000040.png,0,Archery
240,activity_data\test\Archery\v_Archery_g18_c04\img_000041.png,0,Archery
241,activity_data\test\Archery\v_Archery_g18_c04\img_000042.png,0,Archery
242,activity_data\test\Archery\v_Archery_g18_c04\img_000043.png,0,Archery
243,activity_data\test\Archery\v_Archery_g18_c04\img_000044.png,0,Archery
244,activity_data\test\Archery\v_Archery_g18_c04\img_000045.png,0,Archery
245,activity_data\test\Archery\v_Archery_g18_c04\img_000046.png,0,Archery
246,activity_data\test\Archery\v_Archery_g18_c04\img_000047.png,0,Archery
247,activity_data\test\Archery\v_Archery_g18_c04\img_000048.png,0,Archery
248,activity_data\test\Archery\v_Archery_g18_c04\img_000049.png,0,Archery
249,activity_data\test\Archery\v_Archery_g18_c04\img_000050.png,0,Archery
250,activity_data\test\Archery\v_Archery_g18_c04\img_000051.png,0,Archery
251,activity_data\test\Archery\v_Archery_g18_c04\img_000052.png,0,Archery
252,activity_data\test\Archery\v_Archery_g18_c04\img_000053.png,0,Archery
253,activity_data\test\Archery\v_Archery_g18_c04\img_000054.png,0,Archery
254,activity_data\test\Archery\v_Archery_g18_c04\img_000055.png,0,Archery
255,activity_data\test\Archery\v_Archery_g18_c04\img_000056.png,0,Archery
256,activity_data\test\Archery\v_Archery_g18_c04\img_000057.png,0,Archery
257,activity_data\test\Archery\v_Archery_g18_c04\img_000058.png,0,Archery
258,activity_data\test\Archery\v_Archery_g18_c04\img_000059.png,0,Archery
259,activity_data\test\Archery\v_Archery_g18_c04\img_000060.png,0,Archery
260,activity_data\test\Archery\v_Archery_g18_c04\img_000061.png,0,Archery
261,activity_data\test\Archery\v_Archery_g18_c04\img_000062.png,0,Archery
262,activity_data\test\Archery\v_Archery_g18_c04\img_000063.png,0,Archery
263,activity_data\test\Archery\v_Archery_g18_c04\img_000064.png,0,Archery
264,activity_data\test\Archery\v_Archery_g18_c04\img_000065.png,0,Archery
265,activity_data\test\Archery\v_Archery_g18_c04\img_000066.png,0,Archery
266,activity_data\test\Archery\v_Archery_g18_c04\img_000067.png,0,Archery
267,activity_data\test\Archery\v_Archery_g18_c04\img_000068.png,0,Archery
268,activity_data\test\Archery\v_Archery_g18_c04\img_000069.png,0,Archery
269,activity_data\test\Archery\v_Archery_g18_c04\img_000070.png,0,Archery
270,activity_data\test\Archery\v_Archery_g18_c04\img_000071.png,0,Archery
271,activity_data\test\Archery\v_Archery_g18_c04\img_000072.png,0,Archery
272,activity_data\test\Archery\v_Archery_g18_c04\img_000073.png,0,Archery
273,activity_data\test\Archery\v_Archery_g18_c04\img_000074.png,0,Archery
274,activity_data\test\Archery\v_Archery_g18_c04\img_000075.png,0,Archery
275,activity_data\test\Archery\v_Archery_g18_c04\img_000076.png,0,Archery
276,activity_data\test\Archery\v_Archery_g18_c04\img_000077.png,0,Archery
277,activity_data\test\Archery\v_Archery_g18_c04\img_000078.png,0,Archery
278,activity_data\test\Archery\v_Archery_g18_c04\img_000079.png,0,Archery
279,activity_data\test\Archery\v_Archery_g18_c04\img_000080.png,0,Archery
280,activity_data\test\Archery\v_Archery_g18_c04\img_000081.png,0,Archery
281,activity_data\test\Archery\v_Archery_g18_c04\img_000082.png,0,Archery
282,activity_data\test\Archery\v_Archery_g18_c04\img_000083.png,0,Archery
283,activity_data\test\Archery\v_Archery_g18_c04\img_000084.png,0,Archery
284,activity_data\test\Archery\v_Archery_g18_c04\img_000085.png,0,Archery
285,activity_data\test\Archery\v_Archery_g18_c04\img_000086.png,0,Archery
286,activity_data\test\Archery\v_Archery_g18_c04\img_000087.png,0,Archery
287,activity_data\test\Archery\v_Archery_g18_c04\img_000088.png,0,Archery
288,activity_data\test\Archery\v_Archery_g18_c04\img_000089.png,0,Archery
289,activity_data\test\Archery\v_Archery_g18_c04\img_000090.png,0,Archery
290,activity_data\test\Archery\v_Archery_g18_c04\img_000091.png,0,Archery
291,activity_data\test\Archery\v_Archery_g18_c04\img_000092.png,0,Archery
292,activity_data\test\Archery\v_Archery_g18_c04\img_000093.png,0,Archery
293,activity_data\test\Archery\v_Archery_g18_c04\img_000094.png,0,Archery
294,activity_data\test\Archery\v_Archery_g18_c04\img_000095.png,0,Archery
295,activity_data\test\Archery\v_Archery_g18_c04\img_000096.png,0,Archery
296,activity_data\test\Archery\v_Archery_g18_c04\img_000097.png,0,Archery
297,activity_data\test\Archery\v_Archery_g18_c04\img_000098.png,0,Archery
298,activity_data\test\Archery\v_Archery_g18_c04\img_000099.png,0,Archery
299,activity_data\test\Archery\v_Archery_g18_c04\img_000100.png,0,Archery
300,activity_data\test\Archery\v_Archery_g18_c04\img_000101.png,0,Archery
301,activity_data\test\Archery\v_Archery_g18_c04\img_000102.png,0,Archery
302,activity_data\test\Archery\v_Archery_g18_c04\img_000103.png,0,Archery
303,activity_data\test\Archery\v_Archery_g18_c04\img_000104.png,0,Archery
304,activity_data\test\Archery\v_Archery_g18_c04\img_000105.png,0,Archery
305,activity_data\test\Archery\v_Archery_g18_c04\img_000106.png,0,Archery
306,activity_data\test\Archery\v_Archery_g18_c04\img_000107.png,0,Archery
307,activity_data\test\Archery\v_Archery_g18_c04\img_000108.png,0,Archery
308,activity_data\test\Archery\v_Archery_g18_c04\img_000109.png,0,Archery
309,activity_data\test\Archery\v_Archery_g18_c04\img_000110.png,0,Archery
310,activity_data\test\Archery\v_Archery_g18_c04\img_000111.png,0,Archery
311,activity_data\test\Archery\v_Archery_g18_c04\img_000112.png,0,Archery
312,activity_data\test\Archery\v_Archery_g18_c04\img_000113.png,0,Archery
313,activity_data\test\Archery\v_Archery_g18_c04\img_000114.png,0,Archery
314,activity_data\test\Archery\v_Archery_g18_c04\img_000115.png,0,Archery
315,activity_data\test\Archery\v_Archery_g18_c04\img_000116.png,0,Archery
316,activity_data\test\Archery\v_Archery_g18_c04\img_000117.png,0,Archery
317,activity_data\test\Archery\v_Archery_g18_c04\img_000118.png,0,Archery
318,activity_data\test\Archery\v_Archery_g18_c04\img_000119.png,0,Archery
319,activity_data\test\Archery\v_Archery_g18_c04\img_000120.png,0,Archery
320,activity_data\test\Archery\v_Archery_g18_c04\img_000121.png,0,Archery
321,activity_data\test\Archery\v_Archery_g18_c04\img_000122.png,0,Archery
322,activity_data\test\Archery\v_Archery_g18_c04\img_000123.png,0,Archery
323,activity_data\test\Archery\v_Archery_g18_c04\img_000124.png,0,Archery
324,activity_data\test\Archery\v_Archery_g18_c04\img_000125.png,0,Archery
325,activity_data\test\Archery\v_Archery_g18_c04\img_000126.png,0,Archery
326,activity_data\test\Archery\v_Archery_g18_c04\img_000127.png,0,Archery
327,activity_data\test\Archery\v_Archery_g18_c04\img_000128.png,0,Archery
328,activity_data\test\Archery\v_Archery_g18_c04\img_000129.png,0,Archery
329,activity_data\test\Archery\v_Archery_g18_c04\img_000130.png,0,Archery
330,activity_data\test\Archery\v_Archery_g18_c04\img_000131.png,0,Archery
331,activity_data\test\Archery\v_Archery_g18_c04\img_000132.png,0,Archery
332,activity_data\test\Archery\v_Archery_g18_c04\img_000133.png,0,Archery
333,activity_data\test\Archery\v_Archery_g18_c04\img_000134.png,0,Archery
334,activity_data\test\Archery\v_Archery_g18_c04\img_000135.png,0,Archery
335,activity_data\test\Archery\v_Archery_g18_c04\img_000136.png,0,Archery
336,activity_data\test\Archery\v_Archery_g18_c04\img_000137.png,0,Archery
337,activity_data\test\Archery\v_Archery_g18_c04\img_000138.png,0,Archery
338,activity_data\test\Archery\v_Archery_g18_c04\img_000139.png,0,Archery
339,activity_data\test\Archery\v_Archery_g18_c04\img_000140.png,0,Archery
340,activity_data\test\Archery\v_Archery_g18_c04\img_000141.png,0,Archery
341,activity_data\test\Archery\v_Archery_g18_c04\img_000142.png,0,Archery
342,activity_data\test\Archery\v_Archery_g18_c04\img_000143.png,0,Archery
343,activity_data\test\Archery\v_Archery_g18_c04\img_000144.png,0,Archery
344,activity_data\test\Archery\v_Archery_g18_c04\img_000145.png,0,Archery
345,activity_data\test\Archery\v_Archery_g18_c04\img_000146.png,0,Archery
346,activity_data\test\Archery\v_Archery_g18_c04\img_000147.png,0,Archery
347,activity_data\test\Archery\v_Archery_g18_c04\img_000148.png,0,Archery
348,activity_data\test\Archery\v_Archery_g18_c04\img_000149.png,0,Archery
349,activity_data\test\Archery\v_Archery_g18_c04\img_000150.png,0,Archery
350,activity_data\test\Archery\v_Archery_g18_c04\img_000151.png,0,Archery
351,activity_data\test\Archery\v_Archery_g18_c04\img_000152.png,0,Archery
352,activity_data\test\Archery\v_Archery_g18_c04\img_000153.png,0,Archery
353,activity_data\test\Archery\v_Archery_g18_c04\img_000154.png,0,Archery
354,activity_data\test\Archery\v_Archery_g18_c04\img_000155.png,0,Archery
355,activity_data\test\Archery\v_Archery_g18_c04\img_000156.png,0,Archery
356,activity_data\test\Archery\v_Archery_g18_c04\img_000157.png,0,Archery
357,activity_data\test\Archery\v_Archery_g18_c04\img_000158.png,0,Archery
358,activity_data\test\Archery\v_Archery_g18_c04\img_000159.png,0,Archery
359,activity_data\test\Archery\v_Archery_g18_c04\img_000160.png,0,Archery
360,activity_data\test\Archery\v_Archery_g18_c04\img_000161.png,0,Archery
361,activity_data\test\Archery\v_Archery_g18_c04\img_000162.png,0,Archery
362,activity_data\test\Archery\v_Archery_g18_c04\img_000163.png,0,Archery
363,activity_data\test\Archery\v_Archery_g18_c04\img_000164.png,0,Archery
364,activity_data\test\Archery\v_Archery_g18_c04\img_000165.png,0,Archery
365,activity_data\test\Archery\v_Archery_g18_c04\img_000166.png,0,Archery
366,activity_data\test\Archery\v_Archery_g18_c04\img_000167.png,0,Archery
